,price,rating,url,user,whiskey
2197,"€ 92,11",88,https://www.whiskybase.com/whiskies/whisky/125553/cig-deicheadan-17-year-old-chwh,Sjors,cig-deicheadan-17-year-old-chwh
2198,"€ 92,11",87,https://www.whiskybase.com/whiskies/whisky/125553/cig-deicheadan-17-year-old-chwh,bigpicture2017,cig-deicheadan-17-year-old-chwh
2199,"€ 92,11",87,https://www.whiskybase.com/whiskies/whisky/125553/cig-deicheadan-17-year-old-chwh,Lonach,cig-deicheadan-17-year-old-chwh
2200,"€ 92,11",87,https://www.whiskybase.com/whiskies/whisky/125553/cig-deicheadan-17-year-old-chwh,Drk Neknul,cig-deicheadan-17-year-old-chwh
2201,N/A,95,https://www.whiskybase.com/whiskies/whisky/129499/cig-deicheadan-17-year-old-wffa,Newhey,cig-deicheadan-17-year-old-wffa
2202,N/A,91,https://www.whiskybase.com/whiskies/whisky/129499/cig-deicheadan-17-year-old-wffa,DrunkenHearted,cig-deicheadan-17-year-old-wffa
2203,N/A,90,https://www.whiskybase.com/whiskies/whisky/129499/cig-deicheadan-17-year-old-wffa,yori,cig-deicheadan-17-year-old-wffa
2204,N/A,90,https://www.whiskybase.com/whiskies/whisky/129499/cig-deicheadan-17-year-old-wffa,ragnar,cig-deicheadan-17-year-old-wffa
2205,N/A,90,https://www.whiskybase.com/whiskies/whisky/129499/cig-deicheadan-17-year-old-wffa,cfosterk,cig-deicheadan-17-year-old-wffa
2206,N/A,89,https://www.whiskybase.com/whiskies/whisky/129499/cig-deicheadan-17-year-old-wffa,to14go,cig-deicheadan-17-year-old-wffa
2207,N/A,89,https://www.whiskybase.com/whiskies/whisky/129499/cig-deicheadan-17-year-old-wffa,yuvgold,cig-deicheadan-17-year-old-wffa
2208,N/A,87,https://www.whiskybase.com/whiskies/whisky/129499/cig-deicheadan-17-year-old-wffa,Drk Neknul,cig-deicheadan-17-year-old-wffa
2209,"€ 1549,75",92,https://www.whiskybase.com/whiskies/whisky/130519/coleburn-1981-gm,Quin,coleburn-1981-gm
2210,"€ 1549,75",90,https://www.whiskybase.com/whiskies/whisky/130519/coleburn-1981-gm,mosheji,coleburn-1981-gm
2211,"€ 115,00",92,https://www.whiskybase.com/whiskies/whisky/132340/cooley-1992-ca,GlenPiWi,cooley-1992-ca
2212,"€ 115,00",91,https://www.whiskybase.com/whiskies/whisky/132340/cooley-1992-ca,sportingboy,cooley-1992-ca
2213,"€ 115,00",90,https://www.whiskybase.com/whiskies/whisky/132340/cooley-1992-ca,trompjes,cooley-1992-ca
2214,"€ 115,00",90,https://www.whiskybase.com/whiskies/whisky/132340/cooley-1992-ca,addyhd,cooley-1992-ca
2215,"€ 115,00",89,https://www.whiskybase.com/whiskies/whisky/132340/cooley-1992-ca,Isonone,cooley-1992-ca
2216,"€ 115,00",89,https://www.whiskybase.com/whiskies/whisky/132340/cooley-1992-ca,Dirk,cooley-1992-ca
2217,"€ 340,53",93,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,WhiskyDON,cooley-1992-ca
2218,"€ 340,53",91,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,lrb85,cooley-1992-ca
2219,"€ 340,53",91,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,dram-drinker,cooley-1992-ca
2220,"€ 340,53",90,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,T.Oldenburger,cooley-1992-ca
2221,"€ 340,53",90,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,aphex,cooley-1992-ca
2222,"€ 340,53",90,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,zc19920502,cooley-1992-ca
2223,"€ 340,53",90,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,ducksingel,cooley-1992-ca
2224,"€ 340,53",90,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Maltfreund,cooley-1992-ca
2225,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,hs305,cooley-1992-ca
2226,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,man2392,cooley-1992-ca
2227,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Holbech,cooley-1992-ca
2228,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Isonone,cooley-1992-ca
2229,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Drk Neknul,cooley-1992-ca
2230,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,DramTom,cooley-1992-ca
2231,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Eneloop2009,cooley-1992-ca
2232,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,indyjones,cooley-1992-ca
2233,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,XVII,cooley-1992-ca
2234,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,addyhd,cooley-1992-ca
2235,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,MaltMartin,cooley-1992-ca
2236,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Hvdree,cooley-1992-ca
2237,"€ 340,53",89,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,ARDBERG,cooley-1992-ca
2238,"€ 340,53",88,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Sands81,cooley-1992-ca
2239,"€ 340,53",87,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Bjarne H,cooley-1992-ca
2240,"€ 340,53",87,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Zinni,cooley-1992-ca
2241,"€ 340,53",84,https://www.whiskybase.com/whiskies/whisky/126244/cooley-1992-ca,Coffee@MA,cooley-1992-ca
2242,"€ 71,20",90,https://www.whiskybase.com/whiskies/whisky/129075/cotswolds-distillery-founders-choice,Ikkakumon,cotswolds-distillery-founders-choice
2243,"€ 71,20",87,https://www.whiskybase.com/whiskies/whisky/129075/cotswolds-distillery-founders-choice,stup,cotswolds-distillery-founders-choice
2244,"€ 71,20",87,https://www.whiskybase.com/whiskies/whisky/129075/cotswolds-distillery-founders-choice,Willum,cotswolds-distillery-founders-choice
2245,"€ 71,20",87,https://www.whiskybase.com/whiskies/whisky/129075/cotswolds-distillery-founders-choice,MisterED,cotswolds-distillery-founders-choice
2246,"€ 71,20",86,https://www.whiskybase.com/whiskies/whisky/129075/cotswolds-distillery-founders-choice,Amsterdam,cotswolds-distillery-founders-choice
2247,"€ 71,20",85,https://www.whiskybase.com/whiskies/whisky/129075/cotswolds-distillery-founders-choice,CortheFarmer,cotswolds-distillery-founders-choice
2248,"€ 71,20",84,https://www.whiskybase.com/whiskies/whisky/129075/cotswolds-distillery-founders-choice,Corso_theRed,cotswolds-distillery-founders-choice
2249,"€ 71,20",83,https://www.whiskybase.com/whiskies/whisky/129075/cotswolds-distillery-founders-choice,butt,cotswolds-distillery-founders-choice
2250,"€ 118,00",86,https://www.whiskybase.com/whiskies/whisky/131542/cradle-mountain-1996-ca,man2392,cradle-mountain-1996-ca
2251,"€ 118,00",83,https://www.whiskybase.com/whiskies/whisky/131542/cradle-mountain-1996-ca,Allandale,cradle-mountain-1996-ca
2252,"€ 118,00",83,https://www.whiskybase.com/whiskies/whisky/131542/cradle-mountain-1996-ca,WhiskyAddicted,cradle-mountain-1996-ca
2253,"€ 118,00",78,https://www.whiskybase.com/whiskies/whisky/131542/cradle-mountain-1996-ca,detachedblue,cradle-mountain-1996-ca
2254,"€ 165,00",90,https://www.whiskybase.com/whiskies/whisky/131442/cragganmore-15-year-old,Bricktop,cragganmore-15-year-old
2255,"€ 165,00",86,https://www.whiskybase.com/whiskies/whisky/131442/cragganmore-15-year-old,Sands81,cragganmore-15-year-old
2256,"€ 49,99",88,https://www.whiskybase.com/whiskies/whisky/130009/craigellachie-10-year-old-bsw,nkrc,craigellachie-10-year-old-bsw
2257,"€ 145,00",88,https://www.whiskybase.com/whiskies/whisky/130501/craigellachie-1992-vk,Uichama,craigellachie-1992-vk
2258,"€ 145,00",87,https://www.whiskybase.com/whiskies/whisky/130501/craigellachie-1992-vk,mad69,craigellachie-1992-vk
2259,"€ 145,00",87,https://www.whiskybase.com/whiskies/whisky/130501/craigellachie-1992-vk,Donald MacDuck,craigellachie-1992-vk
2260,"€ 145,00",84,https://www.whiskybase.com/whiskies/whisky/130501/craigellachie-1992-vk,WhiskyJar,craigellachie-1992-vk
2261,"€ 75,00",88,https://www.whiskybase.com/whiskies/whisky/126503/craigellachie-2006-arc,Hvdree,craigellachie-2006-arc
2262,"€ 75,00",88,https://www.whiskybase.com/whiskies/whisky/126503/craigellachie-2006-arc,Dre73,craigellachie-2006-arc
2263,"€ 75,00",87,https://www.whiskybase.com/whiskies/whisky/126503/craigellachie-2006-arc,ducksingel,craigellachie-2006-arc
2264,"€ 75,00",86,https://www.whiskybase.com/whiskies/whisky/126503/craigellachie-2006-arc,IvG,craigellachie-2006-arc
2265,"€ 75,00",84,https://www.whiskybase.com/whiskies/whisky/126503/craigellachie-2006-arc,Ruud6421,craigellachie-2006-arc
2266,"€ 58,68",88,https://www.whiskybase.com/whiskies/whisky/126881/craigellachie-2006-homc,Sleinn nam Ffoh,craigellachie-2006-homc
2267,"€ 58,68",84,https://www.whiskybase.com/whiskies/whisky/126881/craigellachie-2006-homc,JacobaEd,craigellachie-2006-homc
2268,"€ 58,68",84,https://www.whiskybase.com/whiskies/whisky/126881/craigellachie-2006-homc,Piff De,craigellachie-2006-homc
2269,"€ 58,68",84,https://www.whiskybase.com/whiskies/whisky/126881/craigellachie-2006-homc,mark-achterhoek,craigellachie-2006-homc
2270,"€ 58,68",84,https://www.whiskybase.com/whiskies/whisky/126881/craigellachie-2006-homc,Erwin 1971Y,craigellachie-2006-homc
2271,"€ 58,68",83,https://www.whiskybase.com/whiskies/whisky/126881/craigellachie-2006-homc,Hvdree,craigellachie-2006-homc
2272,"€ 58,68",81,https://www.whiskybase.com/whiskies/whisky/126881/craigellachie-2006-homc,toodry,craigellachie-2006-homc
2273,"€ 58,68",86,https://www.whiskybase.com/whiskies/whisky/126880/craigellachie-2006-homc,RobbievdBrink,craigellachie-2006-homc
2274,"€ 58,68",85,https://www.whiskybase.com/whiskies/whisky/126880/craigellachie-2006-homc,Malt-Brother,craigellachie-2006-homc
2275,"€ 58,68",85,https://www.whiskybase.com/whiskies/whisky/126880/craigellachie-2006-homc,toodry,craigellachie-2006-homc
2276,"€ 58,68",85,https://www.whiskybase.com/whiskies/whisky/126880/craigellachie-2006-homc,Piff De,craigellachie-2006-homc
2277,"€ 58,68",83,https://www.whiskybase.com/whiskies/whisky/126880/craigellachie-2006-homc,stup,craigellachie-2006-homc
2278,"€ 43,35",85,https://www.whiskybase.com/whiskies/whisky/129987/craigellachie-2006-whb,mema82,craigellachie-2006-whb
2279,"€ 43,35",84,https://www.whiskybase.com/whiskies/whisky/129987/craigellachie-2006-whb,Ana_tol,craigellachie-2006-whb
2280,"€ 43,35",83,https://www.whiskybase.com/whiskies/whisky/129987/craigellachie-2006-whb,Christian Simon,craigellachie-2006-whb
2281,"€ 43,35",82,https://www.whiskybase.com/whiskies/whisky/129987/craigellachie-2006-whb,KSC711,craigellachie-2006-whb
2282,"€ 69,68",86,https://www.whiskybase.com/whiskies/whisky/127569/craigellachie-2007-tof,QuarterCentury,craigellachie-2007-tof
2283,"€ 69,68",86,https://www.whiskybase.com/whiskies/whisky/127569/craigellachie-2007-tof,Theli,craigellachie-2007-tof
2284,"€ 69,68",84,https://www.whiskybase.com/whiskies/whisky/127569/craigellachie-2007-tof,fatalio,craigellachie-2007-tof
2285,"€ 69,68",84,https://www.whiskybase.com/whiskies/whisky/127569/craigellachie-2007-tof,Kruse320,craigellachie-2007-tof
2286,"€ 69,68",81,https://www.whiskybase.com/whiskies/whisky/127569/craigellachie-2007-tof,Kaltduscher,craigellachie-2007-tof
2287,"€ 74,74",90,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,vole,craigellachie-2007-whdr
2288,"€ 74,74",89,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,Schmitti77,craigellachie-2007-whdr
2289,"€ 74,74",89,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,Dramtastic55,craigellachie-2007-whdr
2290,"€ 74,74",88,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,Malthead1968,craigellachie-2007-whdr
2291,"€ 74,74",88,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,Moonshiner68,craigellachie-2007-whdr
2292,"€ 74,74",88,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,Glenumut,craigellachie-2007-whdr
2293,"€ 74,74",88,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,QuarterCentury,craigellachie-2007-whdr
2294,"€ 74,74",87,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,voxylady0622,craigellachie-2007-whdr
2295,"€ 74,74",86,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,Kridler,craigellachie-2007-whdr
2296,"€ 74,74",85,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,André ,craigellachie-2007-whdr
2297,"€ 74,74",81,https://www.whiskybase.com/whiskies/whisky/126484/craigellachie-2007-whdr,toodry,craigellachie-2007-whdr
2298,N/A,88,https://www.whiskybase.com/whiskies/whisky/129996/craigellachie-2007-wt,Amsterdam,craigellachie-2007-wt
2299,"€ 66,09",94,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,BuiltForSin,craigellachie-2008-sv
2300,"€ 66,09",91,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,JuerKai,craigellachie-2008-sv
2301,"€ 66,09",90,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,SeaDragon,craigellachie-2008-sv
2302,"€ 66,09",90,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,AH Whiskyvitrine,craigellachie-2008-sv
2303,"€ 66,09",90,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Prof_Dr_John,craigellachie-2008-sv
2304,"€ 66,09",89,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Bullionstattsuppe,craigellachie-2008-sv
2305,"€ 66,09",89,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Schmitti77,craigellachie-2008-sv
2306,"€ 66,09",89,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,MisterED,craigellachie-2008-sv
2307,"€ 66,09",89,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Poppi,craigellachie-2008-sv
2308,"€ 66,09",88,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Anuminas,craigellachie-2008-sv
2309,"€ 66,09",88,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Albinator,craigellachie-2008-sv
2310,"€ 66,09",88,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Balt3s,craigellachie-2008-sv
2311,"€ 66,09",87,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Patrick93,craigellachie-2008-sv
2312,"€ 66,09",87,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Steven79,craigellachie-2008-sv
2313,"€ 66,09",87,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,whiskytornado,craigellachie-2008-sv
2314,"€ 66,09",86,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Papa,craigellachie-2008-sv
2315,"€ 66,09",86,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Michel81,craigellachie-2008-sv
2316,"€ 66,09",86,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Amsterdam,craigellachie-2008-sv
2317,"€ 66,09",86,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Speedo,craigellachie-2008-sv
2318,"€ 66,09",86,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,whiskycu,craigellachie-2008-sv
2319,"€ 66,09",85,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,botticello1977,craigellachie-2008-sv
2320,"€ 66,09",84,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Whiskynosn,craigellachie-2008-sv
2321,"€ 66,09",81,https://www.whiskybase.com/whiskies/whisky/126868/craigellachie-2008-sv,Totoro,craigellachie-2008-sv
2322,"€ 74,50",86,https://www.whiskybase.com/whiskies/whisky/130115/craigellachie-2008-vf,Mr.Edradour,craigellachie-2008-vf
2323,"€ 55,50",94,https://www.whiskybase.com/whiskies/whisky/130114/craigellachie-2008-vf,Pintao,craigellachie-2008-vf
2324,"€ 55,50",85,https://www.whiskybase.com/whiskies/whisky/130114/craigellachie-2008-vf,Mr.Edradour,craigellachie-2008-vf
2325,"€ 59,00",86,https://www.whiskybase.com/whiskies/whisky/124868/craigellachie-2009-ca,kappen,craigellachie-2009-ca
2326,"€ 50,00",89,https://www.whiskybase.com/whiskies/whisky/127513/craigellachie-2010-cm,André ,craigellachie-2010-cm
2327,"€ 50,00",89,https://www.whiskybase.com/whiskies/whisky/127513/craigellachie-2010-cm,Braingasim,craigellachie-2010-cm
2328,"€ 50,00",88,https://www.whiskybase.com/whiskies/whisky/127513/craigellachie-2010-cm,Doldersumj,craigellachie-2010-cm
2329,"€ 50,00",85,https://www.whiskybase.com/whiskies/whisky/127513/craigellachie-2010-cm,VWWW,craigellachie-2010-cm
2330,"€ 50,00",84,https://www.whiskybase.com/whiskies/whisky/127513/craigellachie-2010-cm,Fietjeben,craigellachie-2010-cm
2331,"€ 50,00",82,https://www.whiskybase.com/whiskies/whisky/127513/craigellachie-2010-cm,Erik Elixer,craigellachie-2010-cm
2332,"€ 50,00",81,https://www.whiskybase.com/whiskies/whisky/127513/craigellachie-2010-cm,mark-achterhoek,craigellachie-2010-cm
2333,"€ 104,97",91,https://www.whiskybase.com/whiskies/whisky/127962/creations-1991-ca,clairebackus1981,creations-1991-ca
2334,"€ 104,97",90,https://www.whiskybase.com/whiskies/whisky/127962/creations-1991-ca,MacMenM,creations-1991-ca
2335,"€ 104,97",90,https://www.whiskybase.com/whiskies/whisky/127962/creations-1991-ca,Hdeppi,creations-1991-ca
2336,"€ 104,97",89,https://www.whiskybase.com/whiskies/whisky/127962/creations-1991-ca,Maltbehr64,creations-1991-ca
2337,"€ 104,97",88,https://www.whiskybase.com/whiskies/whisky/127962/creations-1991-ca,Neil W,creations-1991-ca
2338,"€ 104,97",87,https://www.whiskybase.com/whiskies/whisky/127962/creations-1991-ca,Gummikuh,creations-1991-ca
2339,"€ 104,97",85,https://www.whiskybase.com/whiskies/whisky/127962/creations-1991-ca,Gadget,creations-1991-ca
2340,"€ 104,97",83,https://www.whiskybase.com/whiskies/whisky/127962/creations-1991-ca,Espolon,creations-1991-ca
2341,"€ 74,72",91,https://www.whiskybase.com/whiskies/whisky/127570/croftengea-2007-tof,wan,croftengea-2007-tof
2342,"€ 74,72",90,https://www.whiskybase.com/whiskies/whisky/127570/croftengea-2007-tof,Frederyk,croftengea-2007-tof
2343,"€ 74,72",89,https://www.whiskybase.com/whiskies/whisky/127570/croftengea-2007-tof,QuarterCentury,croftengea-2007-tof
2344,"€ 74,72",88,https://www.whiskybase.com/whiskies/whisky/127570/croftengea-2007-tof,fatalio,croftengea-2007-tof
2345,"€ 74,72",88,https://www.whiskybase.com/whiskies/whisky/127570/croftengea-2007-tof,Dottore,croftengea-2007-tof
2346,"€ 74,72",88,https://www.whiskybase.com/whiskies/whisky/127570/croftengea-2007-tof,Räuberjäger,croftengea-2007-tof
2347,"€ 74,72",87,https://www.whiskybase.com/whiskies/whisky/127570/croftengea-2007-tof,voxylady0622,croftengea-2007-tof
2348,"€ 74,72",69,https://www.whiskybase.com/whiskies/whisky/127570/croftengea-2007-tof,Copshop68,croftengea-2007-tof
2349,"€ 49,90",90,https://www.whiskybase.com/whiskies/whisky/130346/culdrain-2011-bsw,Dexter606,culdrain-2011-bsw
2350,"€ 49,90",88,https://www.whiskybase.com/whiskies/whisky/130346/culdrain-2011-bsw,Mark Renton,culdrain-2011-bsw
2351,"€ 46,70",88,https://www.whiskybase.com/whiskies/whisky/126866/dailuaine-2008-sv,Dexter606,dailuaine-2008-sv
2352,"€ 46,70",87,https://www.whiskybase.com/whiskies/whisky/126866/dailuaine-2008-sv,mema82,dailuaine-2008-sv
2353,"€ 46,70",86,https://www.whiskybase.com/whiskies/whisky/126866/dailuaine-2008-sv,Papa,dailuaine-2008-sv
2354,"€ 257,00",89,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,Daisy MacDuck,dalmore-1991-cm
2355,"€ 257,00",89,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,Doppelpass,dalmore-1991-cm
2356,"€ 257,00",89,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,Zoltavar,dalmore-1991-cm
2357,"€ 257,00",89,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,Uichama,dalmore-1991-cm
2358,"€ 257,00",89,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,Donald MacDuck,dalmore-1991-cm
2359,"€ 257,00",88,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,fatboy,dalmore-1991-cm
2360,"€ 257,00",88,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,WhiskyU,dalmore-1991-cm
2361,"€ 257,00",88,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,mad69,dalmore-1991-cm
2362,"€ 257,00",87,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,WhiskyTrail,dalmore-1991-cm
2363,"€ 257,00",82,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,adrenalin,dalmore-1991-cm
2364,"€ 257,00",81,https://www.whiskybase.com/whiskies/whisky/128425/dalmore-1991-cm,RoyalScotsman,dalmore-1991-cm
2365,"€ 171,00",90,https://www.whiskybase.com/whiskies/whisky/132128/dalmore-2007,ebbe-sand@web.de,dalmore-2007
2366,"€ 0,00",86,https://www.whiskybase.com/whiskies/whisky/127874/dartmoor-whisky-new-make,whisky313,dartmoor-whisky-new-make
2367,"€ 150,98",89,https://www.whiskybase.com/whiskies/whisky/127791/deanston-1999-am,whiskybull,deanston-1999-am
2368,"€ 150,98",87,https://www.whiskybase.com/whiskies/whisky/127791/deanston-1999-am,Ikkakumon,deanston-1999-am
2369,"€ 150,98",86,https://www.whiskybase.com/whiskies/whisky/127791/deanston-1999-am,Dris,deanston-1999-am
2370,"€ 150,98",85,https://www.whiskybase.com/whiskies/whisky/127791/deanston-1999-am,Olivier1993,deanston-1999-am
2371,"€ 150,98",83,https://www.whiskybase.com/whiskies/whisky/127791/deanston-1999-am,WhiskyNotes,deanston-1999-am
2372,N/A,87,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,igork,deanston-1999-mba
2373,N/A,86,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,RoyalScotsman,deanston-1999-mba
2374,N/A,86,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,ep11ripee,deanston-1999-mba
2375,N/A,86,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,Donald MacDuck,deanston-1999-mba
2376,N/A,86,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,mad69,deanston-1999-mba
2377,N/A,85,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,ontherocks,deanston-1999-mba
2378,N/A,85,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,adrenalin,deanston-1999-mba
2379,N/A,85,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,Malteser,deanston-1999-mba
2380,N/A,80,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,alex..w..fan,deanston-1999-mba
2381,N/A,77,https://www.whiskybase.com/whiskies/whisky/130237/deanston-1999-mba,Oleg,deanston-1999-mba
2382,"€ 41,00",95,https://www.whiskybase.com/whiskies/whisky/130930/deanston-2001,shooty76,deanston-2001
2383,"€ 41,00",86,https://www.whiskybase.com/whiskies/whisky/130930/deanston-2001,MikeDS,deanston-2001
2384,"€ 41,30",95,https://www.whiskybase.com/whiskies/whisky/131725/deanston-2004,shooty76,deanston-2004
2385,N/A,88,https://www.whiskybase.com/whiskies/whisky/125294/deanston-2005,shooty76,deanston-2005
2386,N/A,87,https://www.whiskybase.com/whiskies/whisky/125294/deanston-2005,Doctorbrain,deanston-2005
2387,N/A,87,https://www.whiskybase.com/whiskies/whisky/125294/deanston-2005,Wermelinski,deanston-2005
2388,N/A,86,https://www.whiskybase.com/whiskies/whisky/125294/deanston-2005,jesper85,deanston-2005
2389,N/A,86,https://www.whiskybase.com/whiskies/whisky/125294/deanston-2005,MikeDS,deanston-2005
2390,N/A,82,https://www.whiskybase.com/whiskies/whisky/125294/deanston-2005,Tauti,deanston-2005
2391,"€ 59,92",87,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Malthead1968,deanston-2006-sv
2392,"€ 59,92",87,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Poppi,deanston-2006-sv
2393,"€ 59,92",87,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,DerDennis!,deanston-2006-sv
2394,"€ 59,92",87,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,MrBasketball,deanston-2006-sv
2395,"€ 59,92",86,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Der Odenwälder,deanston-2006-sv
2396,"€ 59,92",86,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Vassago Clynelish,deanston-2006-sv
2397,"€ 59,92",85,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Theli,deanston-2006-sv
2398,"€ 59,92",85,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,sr_tobi,deanston-2006-sv
2399,"€ 59,92",85,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Dexter606,deanston-2006-sv
2400,"€ 59,92",85,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,wwurzel,deanston-2006-sv
2401,"€ 59,92",85,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Brennmeister,deanston-2006-sv
2402,"€ 59,92",84,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Schmausel,deanston-2006-sv
2403,"€ 59,92",70,https://www.whiskybase.com/whiskies/whisky/127176/deanston-2006-sv,Waternish,deanston-2006-sv
2404,"€ 56,00",85,https://www.whiskybase.com/whiskies/whisky/129558/deanston-2008-ca,Allandale,deanston-2008-ca
2405,"€ 56,00",85,https://www.whiskybase.com/whiskies/whisky/129558/deanston-2008-ca,detachedblue,deanston-2008-ca
2406,"€ 56,00",83,https://www.whiskybase.com/whiskies/whisky/129558/deanston-2008-ca,Hasky,deanston-2008-ca
2407,"€ 395,00",100,https://www.whiskybase.com/whiskies/whisky/126099/dingle-2013,Paulfjkane,dingle-2013
2408,"€ 395,00",92,https://www.whiskybase.com/whiskies/whisky/126099/dingle-2013,edei,dingle-2013
